label,message,label_num,length,cleaned
ham,"What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.""",0,127,might accidant tookplace somewhere ghodbandar rd traffic moves slovely plz slip amp dont worry
ham,"Yun ah.now ü wkg where?btw if ü go nus sc. Ü wana specialise in wad?""",0,69,yun ahnow ü wkg wherebtw ü go nus sc ü wana specialise wad
ham,"Yes! I am a one woman man! Please tell me your likes and dislikes in bed...""",0,76,yes one woman man please tell likes dislikes bed
ham,"Was doing my test earlier. I appreciate you. Will call you tomorrow.""",0,69,test earlier appreciate call tomorrow
ham,"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?""",0,145,hows loverboy keeps coming queen hmmm doesnt ache speak miss desparately
ham,"U meet other fren dun wan meet me ah... Muz b a guy rite...""",0,60,u meet fren dun wan meet ah muz b guy rite
ham,"(No promises on when though, haven't even gotten dinner yet)""",0,61,promises though havent even gotten dinner yet
ham,"I got your back! Do you have any dislikes in bed?""",0,50,got back dislikes bed
ham,"o turns out i had stereo love on mi phone under the unknown album.""",0,67,turns stereo love mi phone unknown album
spam,"Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX""",1,146,hard live 121 chat 60pmin choose girl connect live call 09094646899 cheap chat uks biggest live service vu bcm1896wc1n3xx
ham,"Yeah I don't see why not""",0,25,yeah dont see
ham,"Asking do u knw them or nt? May be ur frnds or classmates?""",0,59,asking u knw nt may ur frnds classmates
ham,"Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!""",0,108,sorry earlier putting firesare around talk 9 actually life lol
spam,"WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.""",1,139,wow boys r back take 2007 uk tour win vip tickets prebook vip club txt club 81303 trackmarque ltd infovipclub4u
ham,"As in missionary hook up, doggy hook up, standing...|""",0,54,missionary hook doggy hook standing
ham,"Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..""",0,74,u better go sleep dun disturb u liao u wake msg lor
ham,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.""",0,150,fighting world easy u either win lose bt fightng some1 close u dificult u lose u lose u win u still lose
ham,"Am watching house – very entertaining – am getting the whole hugh laurie thing – even with the stick – indeed especially with the stick.""",0,137,watching house entertaining getting whole hugh laurie thing even stick indeed especially stick
ham,"Thought praps you meant another one. Goodo! I'll look tomorrow""",0,63,thought praps meant another one goodo ill look tomorrow
ham,"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur rents mayb interested in it, I hav 12,000pes, so around £48, tb, James.""",0,158,hi jon pete ive bin 2 spain recently hav sum dinero left bill said u ur rents mayb interested hav 12000pes around 48 tb james
ham,"There bold 2 &lt;#&gt; . Is that yours""",0,39,bold 2 ltgt
ham,"You know there is. I shall speak to you in &lt;#&gt; minutes then""",0,66,know shall speak ltgt minutes
ham,"ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.""""""",0,130,alrite hunnywot u 2 2nite didnt end goin town jus da pub instead jus chillin da mo bedroomlove jen xxx
ham,"I went to project centre""",0,25,went project centre
ham,"As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune""",0,137,per request maangalyam alaipayuthe set callertune callers press 9 copy friends callertune
ham,"Lol yeah at this point I guess not""",0,35,lol yeah point guess
ham,"Doing project w frens lor.""",0,27,project w frens lor
ham,"Lol. Well quality aint bad at all so i aint complaining""",0,56,lol well quality aint bad aint complaining
ham,"K, can that happen tonight?""",0,28,k happen tonight
spam,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....""",1,224,hi mandy sullivan calling hotmix fmyou chosen receive 500000 easter prize drawplease telephone 09041940223 claim 290305 prize transferred someone else
ham,"I think we're going to finn's now, come""",0,40,think going finns come
ham,"Why tired what special there you had""",0,37,tired special
ham,"I will come tomorrow di""",0,24,come tomorrow di
ham,"I cant pick the phone right now. Pls send a message""",0,52,cant pick phone right pls send message
ham,"K go and sleep well. Take rest:-).""",0,35,k go sleep well take rest
ham,"U guys never invite me anywhere :(""",0,35,u guys never invite anywhere
spam,"UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117""",1,159,ur going 2 bahamas callfreefone 08081560665 speak live operator claim either bahamas cruise of2000 cash 18only opt txt x 07786200117
ham,"I can do that! I want to please you both inside and outside the bedroom...""",0,75,want please inside outside bedroom
ham,"EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.""""""",0,145,ey calm downon theacusations itxt u cos iwana know wotu r doin thewend haventcn u agesring ur up4 nething satlove j xxx
ham,"I love to wine and dine my lady!""",0,33,love wine dine lady
spam,"Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15""",1,156,someone conacted dating service entered phone fancy youto find call landline 09111030116 pobox12n146tf15
ham,"Im cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.""",0,160,im cool ta luv vtired 2 cause doin loads planning wk got social services inspection nursery take care spk sn x
ham,"I don know account details..i will ask my mom and send you.my mom is out of reach now.""",0,87,know account detailsi ask mom send youmy mom reach
ham,"I think u have the wrong number.""",0,33,think u wrong number
ham,"Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:)""",0,167,feel always happy slowly becomes habit amp finally becomes part life follow happy morning amp happy day
ham,"DO NOT B LATE LOVE MUM""",0,23,b late love mum
ham,"Got it..mail panren paru..""",0,27,got itmail panren paru
ham,"* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train""",0,93,thinking chuckin ur red green n black trainners 2 save carryin bac train
ham,"Give one miss from that number please""",0,38,give one miss number please
ham,"Jus came back fr lunch wif my sis only. U leh?""",0,47,jus came back fr lunch wif sis u leh
ham,"How is your schedule next week? I am out of town this weekend.""",0,63,schedule next week town weekend
ham,"Really good:)dhanush rocks once again:)""",0,40,really gooddhanush rocks
ham,"Lmao ok I wont be needing u to do my hair anymore.""",0,51,lmao ok wont needing u hair anymore
ham,"Miss ya, need ya, want ya, love ya.""",0,36,miss ya need ya want ya love ya
ham,"Sorry i'm not free...""",0,22,sorry im free
ham,"Do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?""",0,108,u ever get song stuck head reason wont go away til u listen like 5 times
ham,"Nt yet chikku..simple habba..hw abt u?""",0,39,nt yet chikkusimple habbahw abt u
ham,"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.""",0,206,got ur mail dileepthank muchand look forward lots supportvery less contacts hereremember one venugopal mentionedtomorrow latei shall try come till theregoodnight dear
ham,"Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL""",0,159,sometimes heart remembrs someone much forgets someone soon bcoz heart like everyone liked ones remembered everytime bslvyl
ham,"Joy's father is John. Then John is the NAME of Joy's father. Mandan""",0,68,joys father john john name joys father mandan
spam,"Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&""",1,143,hi 07734396839 ibh customer loyalty offer new nokia6600 mobile 10 txtauctiontxt wordstart no81151 get now4t
ham,"Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...""",0,122,hi yijue regarding 3230 textbook intro algorithms second edition im selling 50
spam,"SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+""",1,163,sms auction nokia 7250i get win free auction take part send nokia 86021 hgsuite3422lands roww1jhl 16
ham,"K, want us to come by now?""",0,27,k want us come
ham,"How. Its a little difficult but its a simple way to enter this place""",0,69,little difficult simple way enter place
ham,"Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...""",0,124,ha us e thing got tv 2 watch u thk 2 go tonight u already haf smth mind
ham,"Dont show yourself. How far. Put new pictures up on facebook.""",0,62,dont show far put new pictures facebook
ham,"Watching tv now. I got new job :)""",0,34,watching tv got new job
ham,"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!""",0,157,good afternoon sexy buns goes job search wake first thought always love wish fine happy know adore
ham,"I'm not coming over, do whatever you want""",0,42,im coming whatever want
ham,"Its ok chikku, and its my 1 of favourite song..:-)""",0,51,ok chikku 1 favourite song
ham,"Did u see what I posted on your Facebook?""",0,42,u see posted facebook
spam,"Call FREEPHONE 0800 542 0578 now!""",1,34,call freephone 0800 542 0578
spam,"Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase""",1,155,buy space invaders 4 chance 2 win orig arcade game console press 0 games arcade std wap charge see o2coukgames 4 terms settings purchase
ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st """"Ur Lovely Friendship""""... good morning dear""",0,154,7 wonders world 7th 6th ur style 5th ur smile 4th ur personality 3rd ur nature 2nd ur sms 1st ur lovely friendship good morning dear
spam,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'""",1,163,loan purpose 500 75000 homeowners tenants welcome previously refused still help call free 0800 1956669 text back help
